datetime,City,temperature,humidity,pressure,wind_speed,wind_direction,weather_description,Country,Latitude,Longitude
2012-10-23 21:00:00,Vancouver,282.4,70,1002,8,300,sky is clear,Canada,49.24966,-123.119339
2012-10-23 22:00:00,Vancouver,282.57,66,,0,0,sky is clear,Canada,49.24966,-123.119339
2012-10-23 23:00:00,Vancouver,282.25,66,,0,0,sky is clear,Canada,49.24966,-123.119339
2012-10-24 00:00:00,Vancouver,281.75,,,2,300,light rain,Canada,49.24966,-123.119339
2012-10-24 01:00:00,Vancouver,281.08,75,1003,5,100,sky is clear,Canada,49.24966,-123.119339
2012-10-24 02:00:00,Vancouver,279.87,93,,0,360,light rain,Canada,49.24966,-123.119339
2012-10-24 03:00:00,Vancouver,279.84,81,1003,1,10,sky is clear,Canada,49.24966,-123.119339
2012-10-24 04:00:00,Vancouver,279.65,,,4,170,sky is clear,Canada,49.24966,-123.119339
2012-10-24 05:00:00,Vancouver,279.5,93,,0,20,light rain,Canada,49.24966,-123.119339
2012-10-24 06:00:00,Vancouver,279.39,,,2,160,sky is clear,Canada,49.24966,-123.119339
2012-10-24 07:00:00,Vancouver,279.33,87,1004,0,0,sky is clear,Canada,49.24966,-123.119339
2012-10-24 08:00:00,Vancouver,278.87,,,0,0,light rain,Canada,49.24966,-123.119339
2012-10-24 09:00:00,Vancouver,278.91,93,1005,1,90,sky is clear,Canada,49.24966,-123.119339
2012-10-24 10:00:00,Vancouver,278.8,93,1005,1,80,sky is clear,Canada,49.24966,-123.119339
2012-10-24 11:00:00,Vancouver,278.74,93,1006,2,80,sky is clear,Canada,49.24966,-123.119339
2012-10-24 12:00:00,Vancouver,278.59,93,1006,2,80,sky is clear,Canada,49.24966,-123.119339
2012-10-24 13:00:00,Vancouver,278.72,86,1007,3,110,sky is clear,Canada,49.24966,-123.119339
2012-10-24 14:00:00,Vancouver,278.45,86,1007,5,110,sky is clear,Canada,49.24966,-123.119339
2012-10-24 15:00:00,Vancouver,278.45,86,1008,4,110,sky is clear,Canada,49.24966,-123.119339
2012-10-24 16:00:00,Vancouver,278.42,86,999,4,110,sky is clear,Canada,49.24966,-123.119339
2012-10-24 17:00:00,Vancouver,278.66,86,999,4,100,sky is clear,Canada,49.24966,-123.119339
2012-10-24 18:00:00,Vancouver,278.62,86,999,4,100,sky is clear,Canada,49.24966,-123.119339
2012-10-24 19:00:00,Vancouver,278.82,86,1010,5,90,sky is clear,Canada,49.24966,-123.119339
2012-10-24 20:00:00,Vancouver,279.11,86,1010,4,80,sky is clear,Canada,49.24966,-123.119339
2012-10-24 21:00:00,Vancouver,279.74,81,1010,7,90,sky is clear,Canada,49.24966,-123.119339
2012-10-24 22:00:00,Vancouver,280.31,81,1010,7,90,sky is clear,Canada,49.24966,-123.119339
2012-10-24 23:00:00,Vancouver,280.6,81,,1,90,light intensity shower rain,Canada,49.24966,-123.119339
2012-10-25 00:00:00,Vancouver,280.37,,,4,80,broken clouds,Canada,49.24966,-123.119339
2012-10-25 01:00:00,Vancouver,280.11,81,1011,5,70,sky is clear,Canada,49.24966,-123.119339
2012-10-25 02:00:00,Vancouver,279.8,87,1011,5,100,sky is clear,Canada,49.24966,-123.119339
2012-10-25 03:00:00,Vancouver,279.99,70,1003,5,90,sky is clear,Canada,49.24966,-123.119339
2012-10-25 04:00:00,Vancouver,279.67,,,6,90,broken clouds,Canada,49.24966,-123.119339
2012-10-25 05:00:00,Vancouver,280.15,75,,3,70,sky is clear,Canada,49.24966,-123.119339
2012-10-25 06:00:00,Vancouver,280.09,81,1012,4,90,sky is clear,Canada,49.24966,-123.119339
2012-10-25 07:00:00,Vancouver,280.02,81,1011,5,110,sky is clear,Canada,49.24966,-123.119339
2012-10-25 08:00:00,Vancouver,279.75,86,1011,5,110,sky is clear,Canada,49.24966,-123.119339
2012-10-25 09:00:00,Vancouver,279.33,86,1012,6,90,sky is clear,Canada,49.24966,-123.119339
2012-10-25 10:00:00,Vancouver,279.44,81,1012,4,90,sky is clear,Canada,49.24966,-123.119339
2012-10-25 11:00:00,Vancouver,279.2,86,1011,4,100,sky is clear,Canada,49.24966,-123.119339
2012-10-25 12:00:00,Vancouver,279.22,,,3,120,light intensity shower rain,Canada,49.24966,-123.119339
2012-10-25 13:00:00,Vancouver,279.28,81,1006,5,70,sky is clear,Canada,49.24966,-123.119339
2012-10-25 14:00:00,Vancouver,279.175,81,1009,4,90,overcast clouds,Canada,49.24966,-123.119339
2012-10-25 15:00:00,Vancouver,279.07,81,1013,4,110,sky is clear,Canada,49.24966,-123.119339
2012-10-25 16:00:00,Vancouver,279.19,81,1013,4,110,sky is clear,Canada,49.24966,-123.119339
2012-10-25 17:00:00,Vancouver,279.61,93,,0,0,light intensity shower rain,Canada,49.24966,-123.119339
2012-10-25 18:00:00,Vancouver,279.92,81,1015,2,110,sky is clear,Canada,49.24966,-123.119339
2012-10-25 19:00:00,Vancouver,279.65,81,1015,2,110,sky is clear,Canada,49.24966,-123.119339
2012-10-25 20:00:00,Vancouver,279.72,85,1005,0,157,sky is clear,Canada,49.24966,-123.119339
2012-10-25 21:00:00,Vancouver,279.88,87,1007,4,100,sky is clear,Canada,49.24966,-123.119339
2012-10-25 22:00:00,Vancouver,280.26,87,1007,4,100,sky is clear,Canada,49.24966,-123.119339
2012-10-25 23:00:00,Vancouver,280.17,93,,0,90,light intensity shower rain,Canada,49.24966,-123.119339
2012-10-26 00:00:00,Vancouver,280.1,88,1007,1,22,sky is clear,Canada,49.24966,-123.119339
2012-10-26 01:00:00,Vancouver,280.17,81,1009,5,60,sky is clear,Canada,49.24966,-123.119339
2012-10-26 02:00:00,Vancouver,279.65,,,1,80,overcast clouds,Canada,49.24966,-123.119339
2012-10-26 03:00:00,Vancouver,279.75,87,1019,1,80,sky is clear,Canada,49.24966,-123.119339
2012-10-26 04:00:00,Vancouver,279.57,81,1009,0,0,sky is clear,Canada,49.24966,-123.119339
2012-10-26 05:00:00,Vancouver,279.53,87,1010,0,0,sky is clear,Canada,49.24966,-123.119339
2012-10-26 06:00:00,Vancouver,279.09,87,1010,0,0,sky is clear,Canada,49.24966,-123.119339
2012-10-26 07:00:00,Vancouver,278.76,,,1,130,overcast clouds,Canada,49.24966,-123.119339
2012-10-26 08:00:00,Vancouver,278.5,87,1010,1,120,sky is clear,Canada,49.24966,-123.119339
2012-10-26 09:00:00,Vancouver,278.46,87,1024,1,110,sky is clear,Canada,49.24966,-123.119339
2012-10-26 10:00:00,Vancouver,278.46,81,1024,2,120,sky is clear,Canada,49.24966,-123.119339
2012-10-26 11:00:00,Vancouver,278.68,86,1025,1,110,sky is clear,Canada,49.24966,-123.119339
2012-10-26 12:00:00,Vancouver,278.32,93,1026,1,100,sky is clear,Canada,49.24966,-123.119339
2012-10-26 13:00:00,Vancouver,278.21,86,1026,1,90,sky is clear,Canada,49.24966,-123.119339
2012-10-26 14:00:00,Vancouver,277.7,93,1027,2,100,sky is clear,Canada,49.24966,-123.119339
2012-10-26 15:00:00,Vancouver,277.66,93,1028,2,100,sky is clear,Canada,49.24966,-123.119339
2012-10-26 16:00:00,Vancouver,278.24,93,1028,3,110,sky is clear,Canada,49.24966,-123.119339
2012-10-26 17:00:00,Vancouver,278.95,87,1029,3,110,sky is clear,Canada,49.24966,-123.119339
2012-10-26 18:00:00,Vancouver,280.61,81,1030,1,90,sky is clear,Canada,49.24966,-123.119339
2012-10-26 19:00:00,Vancouver,281.51,76,1030,0,0,sky is clear,Canada,49.24966,-123.119339
2012-10-26 20:00:00,Vancouver,282.04,71,1030,3,260,sky is clear,Canada,49.24966,-123.119339
2012-10-26 21:00:00,Vancouver,282.3,71,1030,0,0,sky is clear,Canada,49.24966,-123.119339
2012-10-26 22:00:00,Vancouver,282.92,76,,0,200,sky is clear,Canada,49.24966,-123.119339
2012-10-26 23:00:00,Vancouver,282.61,70,,0,0,sky is clear,Canada,49.24966,-123.119339
2012-10-27 00:00:00,Vancouver,282.15,76,1030,0,0,sky is clear,Canada,49.24966,-123.119339
2012-10-27 01:00:00,Vancouver,280.83,81,,0,20,sky is clear,Canada,49.24966,-123.119339
2012-10-27 02:00:00,Vancouver,280.41,81,1029,2,80,sky is clear,Canada,49.24966,-123.119339
2012-10-27 03:00:00,Vancouver,280.26,81,1029,2,80,sky is clear,Canada,49.24966,-123.119339
2012-10-27 04:00:00,Vancouver,280.2,81,1028,4,90,sky is clear,Canada,49.24966,-123.119339
2012-10-27 05:00:00,Vancouver,280.13,75,,1,70,sky is clear,Canada,49.24966,-123.119339
2012-10-27 06:00:00,Vancouver,280.14,75,,1,70,sky is clear,Canada,49.24966,-123.119339
2012-10-27 07:00:00,Vancouver,280.14,70,,1,60,light intensity shower rain,Canada,49.24966,-123.119339
2012-10-27 08:00:00,Vancouver,279.9,87,1026,3,80,sky is clear,Canada,49.24966,-123.119339
2012-10-27 09:00:00,Vancouver,279.88,,,3,80,light intensity shower rain,Canada,49.24966,-123.119339
2012-10-27 10:00:00,Vancouver,279.89,,,7,80,sky is clear,Canada,49.24966,-123.119339
2012-10-27 11:00:00,Vancouver,279.88,87,1025,4,80,sky is clear,Canada,49.24966,-123.119339
2012-10-27 12:00:00,Vancouver,279.77,87,1024,4,60,sky is clear,Canada,49.24966,-123.119339
2012-10-27 13:00:00,Vancouver,279.62,87,1023,5,60,sky is clear,Canada,49.24966,-123.119339
2012-10-27 14:00:00,Vancouver,279.54,87,1022,5,80,sky is clear,Canada,49.24966,-123.119339
2012-10-27 15:00:00,Vancouver,279.54,87,1010,4,50,sky is clear,Canada,49.24966,-123.119339
2012-10-27 16:00:00,Vancouver,279.53,81,,2,70,light rain,Canada,49.24966,-123.119339
2012-10-27 17:00:00,Vancouver,279.37,87,1009,4,60,sky is clear,Canada,49.24966,-123.119339
2012-10-27 18:00:00,Vancouver,279.83,93,1022,4,70,sky is clear,Canada,49.24966,-123.119339
2012-10-27 19:00:00,Vancouver,280.38,75,1021,1,50,light intensity shower rain,Canada,49.24966,-123.119339
2012-10-27 20:00:00,Vancouver,280.94,76,1009,6,90,sky is clear,Canada,49.24966,-123.119339
2012-10-27 21:00:00,Vancouver,281.49,76,1021,5,90,sky is clear,Canada,49.24966,-123.119339
2012-10-27 22:00:00,Vancouver,281.87,71,1010,5,100,sky is clear,Canada,49.24966,-123.119339
2012-10-27 23:00:00,Vancouver,281.6,71,1010,5,100,sky is clear,Canada,49.24966,-123.119339
2012-10-28 00:00:00,Vancouver,281.18,76,1010,2,100,sky is clear,Canada,49.24966,-123.119339
2012-10-28 01:00:00,Vancouver,280.87,81,1019,2,120,sky is clear,Canada,49.24966,-123.119339
2012-10-28 02:00:00,Vancouver,280.39,87,1018,2,90,sky is clear,Canada,49.24966,-123.119339
2012-10-28 03:00:00,Vancouver,280.35,87,1010,2,90,sky is clear,Canada,49.24966,-123.119339
2012-10-28 04:00:00,Vancouver,280.26,87,1016,2,50,sky is clear,Canada,49.24966,-123.119339
2012-10-28 05:00:00,Vancouver,280.14,87,1017,2,90,sky is clear,Canada,49.24966,-123.119339
2012-10-28 06:00:00,Vancouver,279.88,93,,0,0,light intensity shower rain,Canada,49.24966,-123.119339
2012-10-28 07:00:00,Vancouver,279.94,93,1017,1,110,sky is clear,Canada,49.24966,-123.119339
2012-10-28 08:00:00,Vancouver,280.03,93,1012,2,100,sky is clear,Canada,49.24966,-123.119339
2012-10-28 09:00:00,Vancouver,279.88,93,1016,1,120,sky is clear,Canada,49.24966,-123.119339
2012-10-28 10:00:00,Vancouver,279.88,93,1016,1,100,sky is clear,Canada,49.24966,-123.119339
2012-10-28 11:00:00,Vancouver,279.8,93,1016,1,110,sky is clear,Canada,49.24966,-123.119339
2012-10-28 12:00:00,Vancouver,279.88,93,1016,1,110,sky is clear,Canada,49.24966,-123.119339
2012-10-28 13:00:00,Vancouver,279.83,93,1016,1,130,sky is clear,Canada,49.24966,-123.119339
2012-10-28 14:00:00,Vancouver,279.57,93,1015,2,100,sky is clear,Canada,49.24966,-123.119339
2012-10-28 15:00:00,Vancouver,279.53,93,1015,3,90,sky is clear,Canada,49.24966,-123.119339
2012-10-28 16:00:00,Vancouver,279.62,,,4,90,mist,Canada,49.24966,-123.119339
2012-10-28 17:00:00,Vancouver,280.13,,,3,100,light rain,Canada,49.24966,-123.119339
2012-10-28 18:00:00,Vancouver,280.36,93,,0,0,fog,Canada,49.24966,-123.119339
2012-10-28 19:00:00,Vancouver,281.35,93,,0,80,light rain,Canada,49.24966,-123.119339
2012-10-28 20:00:00,Vancouver,281.62,,,4,80,overcast clouds,Canada,49.24966,-123.119339
2012-10-28 21:00:00,Vancouver,281.68,93,1012,5,100,sky is clear,Canada,49.24966,-123.119339
2012-10-28 22:00:00,Vancouver,281.55,,,6,90,mist,Canada,49.24966,-123.119339
2012-10-28 23:00:00,Vancouver,281.35,,,5,110,mist,Canada,49.24966,-123.119339
2012-10-29 00:00:00,Vancouver,281.3,93,1009,6,80,sky is clear,Canada,49.24966,-123.119339
2012-10-29 01:00:00,Vancouver,281.3,,,2,40,mist,Canada,49.24966,-123.119339
2012-10-29 02:00:00,Vancouver,281.16,93,1007,6,70,sky is clear,Canada,49.24966,-123.119339
2012-10-29 03:00:00,Vancouver,281.52,93,1007,3,80,sky is clear,Canada,49.24966,-123.119339
2012-10-29 04:00:00,Vancouver,281.59,,,4,80,light rain,Canada,49.24966,-123.119339
2012-10-29 05:00:00,Vancouver,281.71,,,3,90,mist,Canada,49.24966,-123.119339
2012-10-29 06:00:00,Vancouver,281.59,93,,0,0,mist,Canada,49.24966,-123.119339
2012-10-29 07:00:00,Vancouver,281.59,100,,1,10,light rain,Canada,49.24966,-123.119339
2012-10-29 08:00:00,Vancouver,281.59,,,1,110,overcast clouds,Canada,49.24966,-123.119339
2012-10-29 09:00:00,Vancouver,281.66,93,1009,2,100,sky is clear,Canada,49.24966,-123.119339
2012-10-29 10:00:00,Vancouver,281.66,93,1009,2,100,sky is clear,Canada,49.24966,-123.119339
2012-10-29 11:00:00,Vancouver,281.71,,1010,1,130,sky is clear,Canada,49.24966,-123.119339
2012-10-29 12:00:00,Vancouver,281.66,93,1011,2,110,sky is clear,Canada,49.24966,-123.119339
2012-10-29 13:00:00,Vancouver,281.67,93,1011,2,90,sky is clear,Canada,49.24966,-123.119339
2012-10-29 14:00:00,Vancouver,281.61,,,3,80,overcast clouds,Canada,49.24966,-123.119339
2012-10-29 15:00:00,Vancouver,281.59,93,1012,3,90,sky is clear,Canada,49.24966,-123.119339
2012-10-29 16:00:00,Vancouver,281.59,100,,0,30,mist,Canada,49.24966,-123.119339
2012-10-29 17:00:00,Vancouver,282.89,93,,1,100,sky is clear,Canada,49.24966,-123.119339
2012-10-29 18:00:00,Vancouver,283.09,93,1013,2,100,sky is clear,Canada,49.24966,-123.119339
2012-10-29 19:00:00,Vancouver,284.52,82,1024,2,130,sky is clear,Canada,49.24966,-123.119339
2012-10-29 20:00:00,Vancouver,285.04,71,1013,2,160,sky is clear,Canada,49.24966,-123.119339
2012-10-29 21:00:00,Vancouver,285.94,76,1013,3,130,sky is clear,Canada,49.24966,-123.119339
2012-10-29 22:00:00,Vancouver,285.41,,,7,120,sky is clear,Canada,49.24966,-123.119339
2012-10-29 23:00:00,Vancouver,285.25,71,,0,100,sky is clear,Canada,49.24966,-123.119339
2012-10-30 00:00:00,Vancouver,284.85,76,1026,2,140,sky is clear,Canada,49.24966,-123.119339
2012-10-30 01:00:00,Vancouver,284.09,87,1026,2,100,sky is clear,Canada,49.24966,-123.119339
2012-10-30 02:00:00,Vancouver,283.45,87,1011,3,90,sky is clear,Canada,49.24966,-123.119339
2012-10-30 03:00:00,Vancouver,283.32,,,3,100,sky is clear,Canada,49.24966,-123.119339
2012-10-30 04:00:00,Vancouver,283.25,81,1010,2,90,sky is clear,Canada,49.24966,-123.119339
2012-10-30 05:00:00,Vancouver,283.34,87,1009,3,110,sky is clear,Canada,49.24966,-123.119339
2012-10-30 06:00:00,Vancouver,282.86,93,,0,350,light rain,Canada,49.24966,-123.119339
2012-10-30 07:00:00,Vancouver,282.64,93,1008,3,40,sky is clear,Canada,49.24966,-123.119339
2012-10-30 08:00:00,Vancouver,282.53,93,1008,2,50,sky is clear,Canada,49.24966,-123.119339
2012-10-30 09:00:00,Vancouver,282.48,93,1027,3,30,sky is clear,Canada,49.24966,-123.119339
2012-10-30 10:00:00,Vancouver,282.48,93,1028,2,40,sky is clear,Canada,49.24966,-123.119339
2012-10-30 11:00:00,Vancouver,282.23,93,1015,1,130,sky is clear,Canada,49.24966,-123.119339
2012-10-30 12:00:00,Vancouver,281.95,,1006,2,120,sky is clear,Canada,49.24966,-123.119339
2012-10-30 13:00:00,Vancouver,281.79,93,1006,1,90,sky is clear,Canada,49.24966,-123.119339
2012-10-30 14:00:00,Vancouver,281.45,93,1006,2,10,sky is clear,Canada,49.24966,-123.119339
2012-10-30 15:00:00,Vancouver,281.41,93,1006,2,10,sky is clear,Canada,49.24966,-123.119339
2012-10-30 16:00:00,Vancouver,281.36,,,1,310,light intensity shower rain,Canada,49.24966,-123.119339
2012-10-30 17:00:00,Vancouver,281.8,93,1009,1,170,sky is clear,Canada,49.24966,-123.119339
2012-10-30 18:00:00,Vancouver,282.19,93,1010,2,140,sky is clear,Canada,49.24966,-123.119339
2012-10-30 19:00:00,Vancouver,283.21,,,2,100,mist,Canada,49.24966,-123.119339
2012-10-30 20:00:00,Vancouver,283.19,93,1011,1,70,sky is clear,Canada,49.24966,-123.119339
2012-10-30 21:00:00,Vancouver,284.19,,,2,360,light intensity shower rain,Canada,49.24966,-123.119339
2012-10-30 22:00:00,Vancouver,284.69,,,2,30,broken clouds,Canada,49.24966,-123.119339
2012-10-30 23:00:00,Vancouver,284.9,76,1012,4,140,sky is clear,Canada,49.24966,-123.119339
2012-10-31 00:00:00,Vancouver,284.93,82,1013,0,0,sky is clear,Canada,49.24966,-123.119339
2012-10-31 01:00:00,Vancouver,284.73,76,1013,8,180,sky is clear,Canada,49.24966,-123.119339
2012-10-31 02:00:00,Vancouver,284.28,76,1013,6,170,sky is clear,Canada,49.24966,-123.119339
2012-10-31 03:00:00,Vancouver,284.64,76,1013,4,150,sky is clear,Canada,49.24966,-123.119339
2012-10-31 04:00:00,Vancouver,284.84,76,1013,6,180,sky is clear,Canada,49.24966,-123.119339
2012-10-31 05:00:00,Vancouver,284.49,87,1012,5,140,sky is clear,Canada,49.24966,-123.119339
2012-10-31 06:00:00,Vancouver,284.68,93,,1,50,light intensity shower rain,Canada,49.24966,-123.119339
2012-10-31 07:00:00,Vancouver,284.63,,,4,150,broken clouds,Canada,49.24966,-123.119339
2012-10-31 08:00:00,Vancouver,284.78,87,1012,5,50,sky is clear,Canada,49.24966,-123.119339
2012-10-31 09:00:00,Vancouver,284.55,,,2,70,light intensity shower rain,Canada,49.24966,-123.119339
2012-10-31 10:00:00,Vancouver,284.6,87,1012,4,130,sky is clear,Canada,49.24966,-123.119339
2012-10-31 11:00:00,Vancouver,284.42,93,1011,4,130,sky is clear,Canada,49.24966,-123.119339
2012-10-31 12:00:00,Vancouver,284.26,93,1011,3,90,sky is clear,Canada,49.24966,-123.119339
2012-10-31 13:00:00,Vancouver,284.12,93,1011,2,90,sky is clear,Canada,49.24966,-123.119339
2012-10-31 14:00:00,Vancouver,284.08,93,1011,2,90,sky is clear,Canada,49.24966,-123.119339
2012-10-31 15:00:00,Vancouver,284.04,96,1001,0,22,sky is clear,Canada,49.24966,-123.119339
2012-10-31 16:00:00,Vancouver,284.2,,,2,100,overcast clouds,Canada,49.24966,-123.119339
2012-10-31 17:00:00,Vancouver,284.5,87,1030,2,120,sky is clear,Canada,49.24966,-123.119339
2012-10-31 18:00:00,Vancouver,284.55,93,1030,1,160,sky is clear,Canada,49.24966,-123.119339
2012-10-31 19:00:00,Vancouver,284.65,87,1011,3,260,sky is clear,Canada,49.24966,-123.119339
2012-10-31 20:00:00,Vancouver,284.79,93,1011,3,300,sky is clear,Canada,49.24966,-123.119339
2012-10-31 21:00:00,Vancouver,284.36,,1030,3,310,sky is clear,Canada,49.24966,-123.119339
2012-10-31 22:00:00,Vancouver,284.23,,,2,310,mist,Canada,49.24966,-123.119339
2012-10-31 23:00:00,Vancouver,284.14,93,1029,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-01 00:00:00,Vancouver,283.84,,,0,0,mist,Canada,49.24966,-123.119339
2012-11-01 01:00:00,Vancouver,284.13,,,3,70,light intensity shower rain,Canada,49.24966,-123.119339
2012-11-01 02:00:00,Vancouver,284.12,96,997,0,45,sky is clear,Canada,49.24966,-123.119339
2012-11-01 03:00:00,Vancouver,284.12,96,997,0,22,sky is clear,Canada,49.24966,-123.119339
2012-11-01 04:00:00,Vancouver,284.06,,1007,3,100,sky is clear,Canada,49.24966,-123.119339
2012-11-01 05:00:00,Vancouver,284.05,93,1007,5,80,sky is clear,Canada,49.24966,-123.119339
2012-11-01 06:00:00,Vancouver,284.05,93,,0,0,light rain,Canada,49.24966,-123.119339
2012-11-01 07:00:00,Vancouver,284,93,1007,5,90,sky is clear,Canada,49.24966,-123.119339
2012-11-01 08:00:00,Vancouver,283.89,93,1007,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-01 09:00:00,Vancouver,283.68,93,1015,3,90,sky is clear,Canada,49.24966,-123.119339
2012-11-01 10:00:00,Vancouver,283.63,93,1006,4,100,sky is clear,Canada,49.24966,-123.119339
2012-11-01 11:00:00,Vancouver,283.64,93,1006,2,90,sky is clear,Canada,49.24966,-123.119339
2012-11-01 12:00:00,Vancouver,283.43,93,1006,4,110,sky is clear,Canada,49.24966,-123.119339
2012-11-01 13:00:00,Vancouver,283.29,93,1025,2,90,sky is clear,Canada,49.24966,-123.119339
2012-11-01 14:00:00,Vancouver,283.29,100,,0,0,light rain,Canada,49.24966,-123.119339
2012-11-01 15:00:00,Vancouver,283.29,93,,0,0,mist,Canada,49.24966,-123.119339
2012-11-01 16:00:00,Vancouver,283.34,93,1004,2,100,sky is clear,Canada,49.24966,-123.119339
2012-11-01 17:00:00,Vancouver,283.46,93,1004,5,90,sky is clear,Canada,49.24966,-123.119339
2012-11-01 18:00:00,Vancouver,283.62,93,1003,2,90,sky is clear,Canada,49.24966,-123.119339
2012-11-01 19:00:00,Vancouver,284.2,,,4,100,light rain,Canada,49.24966,-123.119339
2012-11-01 20:00:00,Vancouver,284.45,93,1002,9,90,sky is clear,Canada,49.24966,-123.119339
2012-11-01 21:00:00,Vancouver,284.64,,,6,90,overcast clouds,Canada,49.24966,-123.119339
2012-11-01 22:00:00,Vancouver,284.67,87,1001,6,100,sky is clear,Canada,49.24966,-123.119339
2012-11-01 23:00:00,Vancouver,284.8,87,1002,6,110,sky is clear,Canada,49.24966,-123.119339
2012-11-02 00:00:00,Vancouver,284.49,87,1002,4,120,sky is clear,Canada,49.24966,-123.119339
2012-11-02 01:00:00,Vancouver,284.22,,,3,130,mist,Canada,49.24966,-123.119339
2012-11-02 02:00:00,Vancouver,284.63,,,5,110,broken clouds,Canada,49.24966,-123.119339
2012-11-02 03:00:00,Vancouver,284.68,93,1004,5,130,sky is clear,Canada,49.24966,-123.119339
2012-11-02 04:00:00,Vancouver,284.54,93,1005,4,140,sky is clear,Canada,49.24966,-123.119339
2012-11-02 05:00:00,Vancouver,284.49,,,3,100,broken clouds,Canada,49.24966,-123.119339
2012-11-02 06:00:00,Vancouver,284.07,93,,1,50,sky is clear,Canada,49.24966,-123.119339
2012-11-02 07:00:00,Vancouver,284.14,93,1005,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-02 08:00:00,Vancouver,284.2,,,4,100,light intensity drizzle,Canada,49.24966,-123.119339
2012-11-02 09:00:00,Vancouver,284.15,87,1017,2,80,sky is clear,Canada,49.24966,-123.119339
2012-11-02 10:00:00,Vancouver,283.89,93,1016,2,30,sky is clear,Canada,49.24966,-123.119339
2012-11-02 11:00:00,Vancouver,284.02,87,1016,4,80,sky is clear,Canada,49.24966,-123.119339
2012-11-02 12:00:00,Vancouver,284.09,87,1006,2,110,sky is clear,Canada,49.24966,-123.119339
2012-11-02 13:00:00,Vancouver,283.97,87,1007,4,100,sky is clear,Canada,49.24966,-123.119339
2012-11-02 14:00:00,Vancouver,283.7,,,4,90,light intensity shower rain,Canada,49.24966,-123.119339
2012-11-02 15:00:00,Vancouver,283.59,93,1008,5,100,sky is clear,Canada,49.24966,-123.119339
2012-11-02 16:00:00,Vancouver,283.51,93,1009,5,100,sky is clear,Canada,49.24966,-123.119339
2012-11-02 17:00:00,Vancouver,283.89,81,,1,70,sky is clear,Canada,49.24966,-123.119339
2012-11-02 18:00:00,Vancouver,284.16,87,1010,4,110,sky is clear,Canada,49.24966,-123.119339
2012-11-02 19:00:00,Vancouver,284.33,,,4,140,light intensity shower rain,Canada,49.24966,-123.119339
2012-11-02 20:00:00,Vancouver,285.13,,,2,80,overcast clouds,Canada,49.24966,-123.119339
2012-11-02 21:00:00,Vancouver,284.93,82,1010,3,80,sky is clear,Canada,49.24966,-123.119339
2012-11-02 22:00:00,Vancouver,284.77,87,1012,2,90,sky is clear,Canada,49.24966,-123.119339
2012-11-02 23:00:00,Vancouver,284.66,,,3,90,overcast clouds,Canada,49.24966,-123.119339
2012-11-03 00:00:00,Vancouver,284.46,93,1012,4,100,sky is clear,Canada,49.24966,-123.119339
2012-11-03 01:00:00,Vancouver,284.49,,,4,110,light intensity shower rain,Canada,49.24966,-123.119339
2012-11-03 02:00:00,Vancouver,284.34,92,1003,1,337,sky is clear,Canada,49.24966,-123.119339
2012-11-03 03:00:00,Vancouver,284.19,87,1010,2,90,sky is clear,Canada,49.24966,-123.119339
2012-11-03 04:00:00,Vancouver,284.18,87,1009,2,90,sky is clear,Canada,49.24966,-123.119339
2012-11-03 05:00:00,Vancouver,284.18,,,4,90,light intensity drizzle,Canada,49.24966,-123.119339
2012-11-03 06:00:00,Vancouver,284.18,93,,1,50,light intensity shower rain,Canada,49.24966,-123.119339
2012-11-03 07:00:00,Vancouver,284.05,93,1008,4,100,sky is clear,Canada,49.24966,-123.119339
2012-11-03 08:00:00,Vancouver,283.77,93,1007,4,100,sky is clear,Canada,49.24966,-123.119339
2012-11-03 09:00:00,Vancouver,283.94,96,1006,0,45,sky is clear,Canada,49.24966,-123.119339
2012-11-03 10:00:00,Vancouver,283.84,93,1006,5,90,sky is clear,Canada,49.24966,-123.119339
2012-11-03 11:00:00,Vancouver,283.94,93,1016,5,90,sky is clear,Canada,49.24966,-123.119339
2012-11-03 12:00:00,Vancouver,283.9,93,1016,3,100,sky is clear,Canada,49.24966,-123.119339
2012-11-03 13:00:00,Vancouver,283.97,87,1016,3,110,sky is clear,Canada,49.24966,-123.119339
2012-11-03 14:00:00,Vancouver,284.02,87,1016,5,90,sky is clear,Canada,49.24966,-123.119339
2012-11-03 15:00:00,Vancouver,284.13,87,1004,3,100,sky is clear,Canada,49.24966,-123.119339
2012-11-03 16:00:00,Vancouver,284.5,,,6,120,sky is clear,Canada,49.24966,-123.119339
2012-11-03 17:00:00,Vancouver,284.84,82,1016,3,90,sky is clear,Canada,49.24966,-123.119339
2012-11-03 18:00:00,Vancouver,285.05,87,1016,2,90,sky is clear,Canada,49.24966,-123.119339
2012-11-03 19:00:00,Vancouver,285.55,77,1016,2,70,sky is clear,Canada,49.24966,-123.119339
2012-11-03 20:00:00,Vancouver,285.77,82,1015,4,110,sky is clear,Canada,49.24966,-123.119339
2012-11-03 21:00:00,Vancouver,286.26,82,1015,5,90,sky is clear,Canada,49.24966,-123.119339
2012-11-03 22:00:00,Vancouver,286.78,72,1014,4,100,sky is clear,Canada,49.24966,-123.119339
2012-11-03 23:00:00,Vancouver,286.43,,,4,130,sky is clear,Canada,49.24966,-123.119339
